product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,order_id,price_per_unit,quantity_y,total_price,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,is_active,payment,order_date,delivery_date,age_group
1009,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers",2502,505,106,2,212.0,737,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,active,37947,2021-08-17,2021-08-27,Adult
1024,Trousers,Relaxed Leg,XL,orange,95,80,"A orange coloured, XL sized, Relaxed Leg Trousers",2500,505,90,3,270.0,737,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,active,37947,2021-08-17,2021-08-27,Adult
210,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",2552,514,106,2,212.0,740,fulan 740,Prefer not to say,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,active,13918,2021-07-12,2021-07-22,Senior
239,Shirt,Chambray,XL,indigo,105,61,"A indigo coloured, XL sized, Chambray Shirt",2550,514,106,1,106.0,740,fulan 740,Prefer not to say,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,active,13918,2021-07-12,2021-07-22,Senior
816,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",2551,514,117,1,117.0,740,fulan 740,Prefer not to say,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,active,13918,2021-07-12,2021-07-22,Senior
210,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",2809,562,106,3,318.0,632,fulan 632,Prefer not to say,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,active,45999,2021-09-19,2021-10-03,Adult
336,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt",2805,562,109,2,218.0,632,fulan 632,Prefer not to say,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,active,45999,2021-09-19,2021-10-03,Adult
375,Shirt,Henley,XS,indigo,92,58,"A indigo coloured, XS sized, Henley Shirt",2807,562,94,3,282.0,632,fulan 632,Prefer not to say,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,active,45999,2021-09-19,2021-10-03,Adult
628,Jacket,Cardigan,L,violet,118,66,"A violet coloured, L sized, Cardigan Jacket",2808,562,112,3,336.0,632,fulan 632,Prefer not to say,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,active,45999,2021-09-19,2021-10-03,Adult
1216,Trousers,Pleated,S,indigo,90,41,"A indigo coloured, S sized, Pleated Trousers",2806,562,105,2,210.0,632,fulan 632,Prefer not to say,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,active,45999,2021-09-19,2021-10-03,Adult
211,Shirt,Chambray,S,red,105,72,"A red coloured, S sized, Chambray Shirt",2245,455,106,3,318.0,1,fulan 1,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,active,24550,2021-04-04,2021-04-06,Adult
783,Jacket,Pullover,L,yellow,114,43,"A yellow coloured, L sized, Pullover Jacket",2246,455,91,2,182.0,1,fulan 1,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,active,24550,2021-04-04,2021-04-06,Adult
212,Shirt,Chambray,M,red,105,48,"A red coloured, M sized, Chambray Shirt",412,94,106,2,212.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,47031,2021-03-08,2021-03-26,Adult
458,Jacket,Puffer,L,red,110,44,"A red coloured, L sized, Puffer Jacket",413,94,118,3,354.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,47031,2021-03-08,2021-03-26,Adult
883,Trousers,Cords,L,orange,113,74,"A orange coloured, L sized, Cords Trousers",410,94,94,2,188.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,47031,2021-03-08,2021-03-26,Adult
939,Trousers,Drawstring,XL,indigo,104,41,"A indigo coloured, XL sized, Drawstring Trousers",414,94,96,2,192.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,47031,2021-03-08,2021-03-26,Adult
1073,Trousers,Joggers,L,blue,94,75,"A blue coloured, L sized, Joggers Trousers",411,94,93,3,279.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,47031,2021-03-08,2021-03-26,Adult
213,Shirt,Chambray,L,red,105,44,"A red coloured, L sized, Chambray Shirt",694,148,106,1,106.0,573,fulan 573,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,active,14073,2021-01-14,2021-01-24,Adult
220,Shirt,Chambray,XS,yellow,105,57,"A yellow coloured, XS sized, Chambray Shirt",697,148,106,3,318.0,573,fulan 573,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,active,14073,2021-01-14,2021-01-24,Adult
779,Jacket,Pullover,XL,orange,114,69,"A orange coloured, XL sized, Pullover Jacket",695,148,91,3,273.0,573,fulan 573,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,active,14073,2021-01-14,2021-01-24,Adult
1214,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers",696,148,105,3,315.0,573,fulan 573,Male,37,80 Charles CircuitSuite 023,7541,Abbeyshire,South Australia,Australia,active,14073,2021-01-14,2021-01-24,Adult
213,Shirt,Chambray,L,red,105,44,"A red coloured, L sized, Chambray Shirt",4301,857,106,3,318.0,577,fulan 577,Prefer not to say,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,active,43897,2021-09-01,2021-09-10,Adult
431,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",4303,857,107,2,214.0,577,fulan 577,Prefer not to say,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,active,43897,2021-09-01,2021-09-10,Adult
751,Jacket,Peacoat,S,green,102,41,"A green coloured, S sized, Peacoat Jacket",4300,857,109,3,327.0,577,fulan 577,Prefer not to say,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,active,43897,2021-09-01,2021-09-10,Adult
907,Trousers,Cords,M,violet,113,77,"A violet coloured, M sized, Cords Trousers",4302,857,94,3,282.0,577,fulan 577,Prefer not to say,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,active,43897,2021-09-01,2021-09-10,Adult
214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",329,76,106,1,106.0,470,fulan 470,Prefer not to say,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,active,22762,2021-06-18,2021-06-26,Adult
452,Jacket,Denim,M,violet,92,43,"A violet coloured, M sized, Denim Jacket",327,76,107,1,107.0,470,fulan 470,Prefer not to say,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,active,22762,2021-06-18,2021-06-26,Adult
842,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers",333,76,113,2,226.0,470,fulan 470,Prefer not to say,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,active,22762,2021-06-18,2021-06-26,Adult
1067,Trousers,Joggers,M,green,94,54,"A green coloured, M sized, Joggers Trousers",332,76,93,3,279.0,470,fulan 470,Prefer not to say,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,active,22762,2021-06-18,2021-06-26,Adult
1083,Trousers,Joggers,L,violet,94,60,"A violet coloured, L sized, Joggers Trousers",328,76,93,2,186.0,470,fulan 470,Prefer not to say,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,active,22762,2021-06-18,2021-06-26,Adult
1132,Trousers,Cargo Pants,M,yellow,106,72,"A yellow coloured, M sized, Cargo Pants Trousers",331,76,102,1,102.0,470,fulan 470,Prefer not to say,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,active,22762,2021-06-18,2021-06-26,Adult
1158,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers",330,76,99,1,99.0,470,fulan 470,Prefer not to say,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,active,22762,2021-06-18,2021-06-26,Adult
214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",2175,438,106,2,212.0,989,fulan 989,Prefer not to say,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,active,51250,2021-05-22,2021-05-31,Adult
491,Jacket,Windbreaker,S,red,109,54,"A red coloured, S sized, Windbreaker Jacket",2174,438,102,2,204.0,989,fulan 989,Prefer not to say,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,active,51250,2021-05-22,2021-05-31,Adult
856,Trousers,Chinos,S,green,100,61,"A green coloured, S sized, Chinos Trousers",2173,438,113,1,113.0,989,fulan 989,Prefer not to say,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,active,51250,2021-05-22,2021-05-31,Adult
884,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",2172,438,94,2,188.0,989,fulan 989,Prefer not to say,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,active,51250,2021-05-22,2021-05-31,Adult
214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",3511,706,106,2,212.0,844,fulan 844,Prefer not to say,63,19 Harrison CrestSuite 331,2754,Alexandraville,South Australia,Australia,active,12902,2021-07-20,2021-07-21,Adult
356,Shirt,Henley,S,orange,92,46,"A orange coloured, S sized, Henley Shirt",3510,706,94,1,94.0,844,fulan 844,Prefer not to say,63,19 Harrison CrestSuite 331,2754,Alexandraville,South Australia,Australia,active,12902,2021-07-20,2021-07-21,Adult
494,Jacket,Windbreaker,XL,red,109,48,"A red coloured, XL sized, Windbreaker Jacket",3508,706,102,1,102.0,844,fulan 844,Prefer not to say,63,19 Harrison CrestSuite 331,2754,Alexandraville,South Australia,Australia,active,12902,2021-07-20,2021-07-21,Adult
954,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",3512,706,97,1,97.0,844,fulan 844,Prefer not to say,63,19 Harrison CrestSuite 331,2754,Alexandraville,South Australia,Australia,active,12902,2021-07-20,2021-07-21,Adult
1030,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",3509,706,90,2,180.0,844,fulan 844,Prefer not to say,63,19 Harrison CrestSuite 331,2754,Alexandraville,South Australia,Australia,active,12902,2021-07-20,2021-07-21,Adult
214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",3866,774,106,2,212.0,416,fulan 416,Prefer not to say,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,active,31076,2021-06-23,2021-07-13,Youth
321,Shirt,Mandarin Collar,S,orange,108,52,"A orange coloured, S sized, Mandarin Collar Shirt",3865,774,109,1,109.0,416,fulan 416,Prefer not to say,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,active,31076,2021-06-23,2021-07-13,Youth
871,Trousers,Chinos,S,violet,100,64,"A violet coloured, S sized, Chinos Trousers",3864,774,113,3,339.0,416,fulan 416,Prefer not to say,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,active,31076,2021-06-23,2021-07-13,Youth
214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",4111,816,106,1,106.0,620,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,active,32362,2021-02-02,2021-02-06,Adult
271,Shirt,Polo,S,indigo,117,50,"A indigo coloured, S sized, Polo Shirt",4110,816,95,1,95.0,620,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,active,32362,2021-02-02,2021-02-06,Adult
460,Jacket,Puffer,XS,orange,110,47,"A orange coloured, XS sized, Puffer Jacket",4109,816,118,1,118.0,620,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,active,32362,2021-02-02,2021-02-06,Adult
595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",4107,816,112,3,336.0,620,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,active,32362,2021-02-02,2021-02-06,Adult
954,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",4106,816,97,1,97.0,620,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,active,32362,2021-02-02,2021-02-06,Adult
1085,Trousers,Cropped,XS,red,99,75,"A red coloured, XS sized, Cropped Trousers",4108,816,115,2,230.0,620,fulan 620,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,active,32362,2021-02-02,2021-02-06,Adult
215,Shirt,Chambray,XS,orange,105,76,"A orange coloured, XS sized, Chambray Shirt",617,131,106,3,318.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,52850,2021-09-20,2021-09-24,Adult
517,Jacket,Windbreaker,M,indigo,109,56,"A indigo coloured, M sized, Windbreaker Jacket",621,131,102,1,102.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,52850,2021-09-20,2021-09-24,Adult
535,Jacket,Leather,XS,yellow,113,73,"A yellow coloured, XS sized, Leather Jacket",618,131,98,1,98.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,52850,2021-09-20,2021-09-24,Adult
865,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers",619,131,113,2,226.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,52850,2021-09-20,2021-09-24,Adult
1142,Trousers,Cargo Pants,M,blue,106,64,"A blue coloured, M sized, Cargo Pants Trousers",620,131,102,2,204.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,52850,2021-09-20,2021-09-24,Adult
215,Shirt,Chambray,XS,orange,105,76,"A orange coloured, XS sized, Chambray Shirt",3066,616,106,2,212.0,21,fulan 21,Prefer not to say,31,93 Doherty MewsSuite 649,1133,South Callum,Tasmania,Australia,active,28727,2021-05-13,2021-05-14,Adult
422,Jacket,Denim,M,red,92,43,"A red coloured, M sized, Denim Jacket",3068,616,107,3,321.0,21,fulan 21,Prefer not to say,31,93 Doherty MewsSuite 649,1133,South Callum,Tasmania,Australia,active,28727,2021-05-13,2021-05-14,Adult
615,Jacket,Cardigan,XS,blue,118,54,"A blue coloured, XS sized, Cardigan Jacket",3065,616,112,2,224.0,21,fulan 21,Prefer not to say,31,93 Doherty MewsSuite 649,1133,South Callum,Tasmania,Australia,active,28727,2021-05-13,2021-05-14,Adult
1252,Trousers,Tracksuit Bottoms,M,indigo,91,59,"A indigo coloured, M sized, Tracksuit Bottoms Trousers",3067,616,112,1,112.0,21,fulan 21,Prefer not to say,31,93 Doherty MewsSuite 649,1133,South Callum,Tasmania,Australia,active,28727,2021-05-13,2021-05-14,Adult
215,Shirt,Chambray,XS,orange,105,76,"A orange coloured, XS sized, Chambray Shirt",3140,633,106,2,212.0,183,fulan 183,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,active,30197,2021-07-02,2021-07-13,Adult
267,Shirt,Polo,M,blue,117,49,"A blue coloured, M sized, Polo Shirt",3138,633,95,2,190.0,183,fulan 183,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,active,30197,2021-07-02,2021-07-13,Adult
383,Shirt,Henley,L,violet,92,51,"A violet coloured, L sized, Henley Shirt",3136,633,94,3,282.0,183,fulan 183,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,active,30197,2021-07-02,2021-07-13,Adult
720,Jacket,Trench Coat,XS,blue,112,59,"A blue coloured, XS sized, Trench Coat Jacket",3137,633,119,2,238.0,183,fulan 183,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,active,30197,2021-07-02,2021-07-13,Adult
988,Trousers,Wool,L,orange,111,56,"A orange coloured, L sized, Wool Trousers",3135,633,106,1,106.0,183,fulan 183,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,active,30197,2021-07-02,2021-07-13,Adult
993,Trousers,Wool,L,yellow,111,46,"A yellow coloured, L sized, Wool Trousers",3134,633,106,1,106.0,183,fulan 183,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,active,30197,2021-07-02,2021-07-13,Adult
1179,Trousers,High-Waisted,XL,blue,98,65,"A blue coloured, XL sized, High-Waisted Trousers",3139,633,99,3,297.0,183,fulan 183,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,active,30197,2021-07-02,2021-07-13,Adult
215,Shirt,Chambray,XS,orange,105,76,"A orange coloured, XS sized, Chambray Shirt",3302,666,106,1,106.0,456,fulan 456,Prefer not to say,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,active,36112,2021-08-25,2021-09-11,Adult
782,Jacket,Pullover,M,yellow,114,49,"A yellow coloured, M sized, Pullover Jacket",3300,666,91,1,91.0,456,fulan 456,Prefer not to say,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,active,36112,2021-08-25,2021-09-11,Adult
1029,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers",3298,666,90,1,90.0,456,fulan 456,Prefer not to say,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,active,36112,2021-08-25,2021-09-11,Adult
1147,Trousers,Cargo Pants,M,indigo,106,51,"A indigo coloured, M sized, Cargo Pants Trousers",3301,666,102,2,204.0,456,fulan 456,Prefer not to say,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,active,36112,2021-08-25,2021-09-11,Adult
1216,Trousers,Pleated,S,indigo,90,41,"A indigo coloured, S sized, Pleated Trousers",3297,666,105,3,315.0,456,fulan 456,Prefer not to say,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,active,36112,2021-08-25,2021-09-11,Adult
1234,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",3299,666,112,2,224.0,456,fulan 456,Prefer not to say,33,94 Archie CourtSuite 659,2010,West Lachlan,Queensland,Australia,active,36112,2021-08-25,2021-09-11,Adult
216,Shirt,Chambray,S,orange,105,69,"A orange coloured, S sized, Chambray Shirt",2232,450,106,3,318.0,648,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,active,12078,2021-04-30,2021-05-05,Adult
277,Shirt,Polo,M,violet,117,77,"A violet coloured, M sized, Polo Shirt",2227,450,95,3,285.0,648,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,active,12078,2021-04-30,2021-05-05,Adult
306,Shirt,Cuban Collar,S,indigo,93,41,"A indigo coloured, S sized, Cuban Collar Shirt",2229,450,105,3,315.0,648,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,active,12078,2021-04-30,2021-05-05,Adult
517,Jacket,Windbreaker,M,indigo,109,56,"A indigo coloured, M sized, Windbreaker Jacket",2231,450,102,1,102.0,648,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,active,12078,2021-04-30,2021-05-05,Adult
837,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket",2230,450,117,1,117.0,648,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,active,12078,2021-04-30,2021-05-05,Adult
955,Trousers,Slim-Fit,XS,yellow,119,59,"A yellow coloured, XS sized, Slim-Fit Trousers",2228,450,97,1,97.0,648,fulan 648,Prefer not to say,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,active,12078,2021-04-30,2021-05-05,Adult
216,Shirt,Chambray,S,orange,105,69,"A orange coloured, S sized, Chambray Shirt",3245,653,106,1,106.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,19186,2021-02-19,2021-03-18,Adult
232,Shirt,Chambray,M,blue,105,66,"A blue coloured, M sized, Chambray Shirt",3244,653,106,1,106.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,19186,2021-02-19,2021-03-18,Adult
492,Jacket,Windbreaker,M,red,109,47,"A red coloured, M sized, Windbreaker Jacket",3248,653,102,1,102.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,19186,2021-02-19,2021-03-18,Adult
561,Jacket,Bomber,S,red,90,74,"A red coloured, S sized, Bomber Jacket",3247,653,100,2,200.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,19186,2021-02-19,2021-03-18,Adult
599,Jacket,Cardigan,XL,red,118,54,"A red coloured, XL sized, Cardigan Jacket",3246,653,112,2,224.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,19186,2021-02-19,2021-03-18,Adult
702,Jacket,Trench Coat,M,red,112,57,"A red coloured, M sized, Trench Coat Jacket",3243,653,119,3,357.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,19186,2021-02-19,2021-03-18,Adult
781,Jacket,Pullover,S,yellow,114,42,"A yellow coloured, S sized, Pullover Jacket",3250,653,91,1,91.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,19186,2021-02-19,2021-03-18,Adult
970,Trousers,Slim-Fit,XS,indigo,119,74,"A indigo coloured, XS sized, Slim-Fit Trousers",3249,653,97,2,194.0,629,fulan 629,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,active,19186,2021-02-19,2021-03-18,Adult
217,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",797,166,106,2,212.0,113,fulan 113,Prefer not to say,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,active,11914,2021-07-11,2021-07-14,Adult
430,Jacket,Denim,XS,yellow,92,52,"A yellow coloured, XS sized, Denim Jacket",798,166,107,3,321.0,113,fulan 113,Prefer not to say,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,active,11914,2021-07-11,2021-07-14,Adult
661,Jacket,Coach,S,violet,115,74,"A violet coloured, S sized, Coach Jacket",796,166,93,2,186.0,113,fulan 113,Prefer not to say,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,active,11914,2021-07-11,2021-07-14,Adult
740,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",795,166,109,1,109.0,113,fulan 113,Prefer not to say,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,active,11914,2021-07-11,2021-07-14,Adult
743,Jacket,Peacoat,L,orange,102,45,"A orange coloured, L sized, Peacoat Jacket",793,166,109,1,109.0,113,fulan 113,Prefer not to say,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,active,11914,2021-07-11,2021-07-14,Adult
827,Jacket,Shearling,M,blue,95,73,"A blue coloured, M sized, Shearling Jacket",794,166,117,3,351.0,113,fulan 113,Prefer not to say,57,29 David JunctionApt. 733,3303,North Ruby,South Australia,Australia,active,11914,2021-07-11,2021-07-14,Adult
217,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",4711,943,106,3,318.0,76,fulan 76,Prefer not to say,51,1805 Harry RoadApt. 445,2030,Hellermouth,New South Wales,Australia,active,26707,2021-02-22,2021-03-14,Adult
455,Jacket,Puffer,XS,red,110,67,"A red coloured, XS sized, Puffer Jacket",4712,943,118,1,118.0,76,fulan 76,Prefer not to say,51,1805 Harry RoadApt. 445,2030,Hellermouth,New South Wales,Australia,active,26707,2021-02-22,2021-03-14,Adult
1081,Trousers,Joggers,S,violet,94,63,"A violet coloured, S sized, Joggers Trousers",4710,943,93,1,93.0,76,fulan 76,Prefer not to say,51,1805 Harry RoadApt. 445,2030,Hellermouth,New South Wales,Australia,active,26707,2021-02-22,2021-03-14,Adult
218,Shirt,Chambray,L,orange,105,44,"A orange coloured, L sized, Chambray Shirt",1129,233,106,3,318.0,996,fulan 996,Prefer not to say,59,0433 Armstrong HillSuite 974,7613,Lake Danielland,Tasmania,Australia,active,29939,2021-09-03,2021-09-19,Adult
701,Jacket,Trench Coat,S,red,112,54,"A red coloured, S sized, Trench Coat Jacket",1132,233,119,3,357.0,996,fulan 996,Prefer not to say,59,0433 Armstrong HillSuite 974,7613,Lake Danielland,Tasmania,Australia,active,29939,2021-09-03,2021-09-19,Adult
886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",1131,233,94,1,94.0,996,fulan 996,Prefer not to say,59,0433 Armstrong HillSuite 974,7613,Lake Danielland,Tasmania,Australia,active,29939,2021-09-03,2021-09-19,Adult
1191,Trousers,Pleated,S,red,90,78,"A red coloured, S sized, Pleated Trousers",1130,233,105,2,210.0,996,fulan 996,Prefer not to say,59,0433 Armstrong HillSuite 974,7613,Lake Danielland,Tasmania,Australia,active,29939,2021-09-03,2021-09-19,Adult
221,Shirt,Chambray,S,yellow,105,40,"A yellow coloured, S sized, Chambray Shirt",2612,523,106,3,318.0,516,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,active,17584,2021-04-25,2021-05-18,Senior
354,Shirt,Henley,XL,red,92,59,"A red coloured, XL sized, Henley Shirt",2609,523,94,1,94.0,516,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,active,17584,2021-04-25,2021-05-18,Senior
727,Jacket,Trench Coat,M,indigo,112,42,"A indigo coloured, M sized, Trench Coat Jacket",2610,523,119,3,357.0,516,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,active,17584,2021-04-25,2021-05-18,Senior
727,Jacket,Trench Coat,M,indigo,112,42,"A indigo coloured, M sized, Trench Coat Jacket",2611,523,119,2,238.0,516,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,active,17584,2021-04-25,2021-05-18,Senior
864,Trousers,Chinos,XL,blue,100,48,"A blue coloured, XL sized, Chinos Trousers",2613,523,113,3,339.0,516,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,active,17584,2021-04-25,2021-05-18,Senior
1068,Trousers,Joggers,L,green,94,43,"A green coloured, L sized, Joggers Trousers",2608,523,93,3,279.0,516,fulan 516,Prefer not to say,69,622 Hamish CourtSuite 367,2978,South Tylermouth,Northern Territory,Australia,active,17584,2021-04-25,2021-05-18,Senior
222,Shirt,Chambray,M,yellow,105,62,"A yellow coloured, M sized, Chambray Shirt",1423,291,106,1,106.0,112,fulan 112,Female,42,19 Lola View RdApt. 937,9698,West Hamish,South Australia,Australia,active,50830,2021-01-12,2021-02-05,Adult
